Dataset,User_N,SensitiveATT,Pro_N,Pro_percent,TargetAtt,Alpha,rKL,rND,rRD
credit,400,attr_val,253,63,score,0.1537,0.01886885084183242,0.11914913073956261,0.062184753409089404
credit,400,attr_val,266,66,score,0.00738,0.013424721240217768,0.11291543091876363,0.02456977979729169
credit,400,attr_val,266,66,score,0.0138,0.013424721240217768,0.11291543091876363,0.02456977979729169
credit,400,attr_val,266,66,score,0.138,0.013424721240217768,0.11291543091876363,0.02456977979729169
credit,400,attr_val,266,66,score,0.1538,0.013424721240217768,0.11291543091876363,0.02456977979729169
credit,400,attr_val,275,69,score,0.00739,0.004097523271588957,0.05975881586735218,0.015059018959320606
credit,400,attr_val,275,69,score,0.0139,0.004097523271588957,0.05975881586735218,0.015059018959320606
credit,400,attr_val,275,69,score,0.139,0.004097523271588957,0.05975881586735218,0.015059018959320606
credit,400,attr_val,275,69,score,0.1539,0.004097523271588957,0.05975881586735218,0.015059018959320606
credit,400,attr_val,252,63,score,0.00740,0.006867637980970622,0.08096843167675434,0.04648987038801575
credit,400,attr_val,252,63,score,0.0140,0.006867637980970622,0.08096843167675434,0.04648987038801575
credit,400,attr_val,252,63,score,0.140,0.006867637980970622,0.08096843167675434,0.04648987038801575
credit,400,attr_val,252,63,score,0.1540,0.006867637980970622,0.08096843167675434,0.04648987038801575
credit,400,attr_val,257,64,score,0.00741,0.015248162687679097,0.120512591275388,0.05757149725198118
credit,400,attr_val,257,64,score,0.0141,0.015248162687679097,0.120512591275388,0.05757149725198118
credit,400,attr_val,257,64,score,0.141,0.015248162687679097,0.120512591275388,0.05757149725198118
credit,400,attr_val,257,64,score,0.1541,0.015248162687679097,0.120512591275388,0.05757149725198118
credit,400,attr_val,257,64,score,0.00742,0.03152136898022737,0.11894333710444752,0.15643090001481555
credit,400,attr_val,257,64,score,0.0142,0.03152136898022737,0.11894333710444752,0.15643090001481555
credit,400,attr_val,257,64,score,0.142,0.03152136898022737,0.11894333710444752,0.15643090001481555
credit,400,attr_val,257,64,score,0.1542,0.03152136898022737,0.11894333710444752,0.15643090001481555
credit,400,attr_val,253,63,score,0.00743,0.008442337441421637,0.07114418691521124,0.13939855657310776
credit,400,attr_val,253,63,score,0.0143,0.008442337441421637,0.07114418691521124,0.13939855657310776
credit,400,attr_val,253,63,score,0.143,0.008442337441421637,0.07114418691521124,0.13939855657310776
credit,400,attr_val,253,63,score,0.1543,0.008442337441421637,0.07114418691521124,0.13939855657310776
credit,400,attr_val,249,62,score,0.00744,0.00586696657232776,0.0708711220476453,0.04686061278454002
credit,400,attr_val,249,62,score,0.0144,0.00586696657232776,0.0708711220476453,0.04686061278454002
credit,400,attr_val,249,62,score,0.144,0.00586696657232776,0.0708711220476453,0.04686061278454002
credit,400,attr_val,249,62,score,0.1544,0.00586696657232776,0.0708711220476453,0.04686061278454002
credit,400,attr_val,241,60,score,0.00745,0.020508313992987418,0.12668648142231023,0.05206509404464607
credit,400,attr_val,241,60,score,0.0145,0.020508313992987418,0.12668648142231023,0.05206509404464607
credit,400,attr_val,241,60,score,0.145,0.020508313992987418,0.12668648142231023,0.05206509404464607
credit,400,attr_val,241,60,score,0.1545,0.020508313992987418,0.12668648142231023,0.05206509404464607
credit,400,attr_val,252,63,score,0.00746,0.0065112149528003945,0.067458577079458,0.12657719968081174
credit,400,attr_val,252,63,score,0.0146,0.0065112149528003945,0.067458577079458,0.12657719968081174
credit,400,attr_val,252,63,score,0.146,0.0065112149528003945,0.067458577079458,0.12657719968081174
credit,400,attr_val,252,63,score,0.1546,0.0065112149528003945,0.067458577079458,0.12657719968081174
credit,400,attr_val,254,64,score,0.00747,0.019983189737675957,0.12748348669671952,0.0676353075963383
credit,400,attr_val,254,64,score,0.0147,0.019983189737675957,0.12748348669671952,0.0676353075963383
credit,400,attr_val,254,64,score,0.147,0.019983189737675957,0.12748348669671952,0.0676353075963383
credit,400,attr_val,254,64,score,0.1547,0.019983189737675957,0.12748348669671952,0.0676353075963383
credit,400,attr_val,255,64,score,0.00748,0.023466102285675913,0.14691451768890398,0.011759725312784592
credit,400,attr_val,255,64,score,0.0148,0.023466102285675913,0.14691451768890398,0.011759725312784592
credit,400,attr_val,255,64,score,0.148,0.023466102285675913,0.14691451768890398,0.011759725312784592
credit,400,attr_val,255,64,score,0.1548,0.023466102285675913,0.14691451768890398,0.011759725312784592
credit,400,attr_val,251,63,score,0.00749,0.02735232866068084,0.1061300087784941,0.1089232029786736
credit,400,attr_val,251,63,score,0.0149,0.02735232866068084,0.1061300087784941,0.1089232029786736
credit,400,attr_val,251,63,score,0.149,0.02735232866068084,0.1061300087784941,0.1089232029786736
credit,400,attr_val,251,63,score,0.1549,0.02735232866068084,0.1061300087784941,0.1089232029786736
german,190,attr_val,78,41,score,0.0070,0.007865849745896835,0.0544696248269573,0.07597670565181167
german,190,attr_val,78,41,score,0.010,0.007537620129687126,0.054768845081256845,0.07597670565181167
german,190,attr_val,78,41,score,0.10,0.007865849745896835,0.05471982492135275,0.07597670565181167
german,190,attr_val,78,41,score,0.150,0.007802914443701003,0.05455080604795671,0.07597670565181167
