Dataset,User_N,SensitiveATT,Pro_N,Pro_percent,TargetAtt,Alpha,rKL,rND,rRD
german,50,attr_val,18,36,score,DTC36,0.0035144958141351003,0.04895077821795481,0.011832342329889736
credit,50,attr_val,35,70,score,DTC36,0.016718214619699585,0.18861913713005124,0.39127776823802235
german,50,attr_val,18,36,score,DIC36,0.00336171206561891,0.047152600274247614,0.021532930083972043
credit,50,attr_val,35,70,score,DIC36,0.015055647105569423,0.18861913713005124,0.39127776823802235
german,50,attr_val,18,36,score,DPC37,0.042558164798766514,0.18006566646922414,0.0
credit,50,attr_val,33,66,score,DPC37,0.07479626493569892,0.3042394783141013,0.4781963450183498
german,50,attr_val,18,36,score,DTC37,0.042558164798766514,0.17723224265546106,0.0
credit,50,attr_val,33,66,score,DTC37,0.08219423808642472,0.3042394783141013,0.4781963450183498
german,50,attr_val,18,36,score,DIC37,0.05023182094863146,0.18998542460022302,0.00970058775408231
credit,50,attr_val,33,66,score,DIC37,0.07362178167878808,0.3042394783141013,0.4781963450183498
german,50,attr_val,17,34,score,DPC38,0.014546563212808703,0.1080318696305759,0.014726947120502458
credit,50,attr_val,31,62,score,DPC38,0.20985465166982642,0.37307199279843006,0.43138432624474965
german,50,attr_val,17,34,score,DTC38,0.014546563212808703,0.1080318696305759,0.014726947120502458
credit,50,attr_val,31,62,score,DTC38,0.18728333996072202,0.37307199279843006,0.43138432624474965
german,50,attr_val,17,34,score,DIC38,0.014373809781114359,0.10804199322540632,0.0
credit,50,attr_val,31,62,score,DIC38,0.18847807893103788,0.37307199279843006,0.43138432624474965
german,50,attr_val,20,40,score,DPC39,0.0961887657364148,0.2772345642757905,0.0
credit,50,attr_val,35,70,score,DPC39,0.04631104153116262,0.2243532205238013,0.3775423001055345
german,50,attr_val,20,40,score,DTC39,0.0961887657364148,0.28811786061113054,0.0
credit,50,attr_val,35,70,score,DTC39,0.04445128508217439,0.2243532205238013,0.3775423001055345
german,50,attr_val,20,40,score,DIC39,0.10492153629161916,0.3289428945217966,0.0
credit,50,attr_val,35,70,score,DIC39,0.03998130819103916,0.24308636281697818,0.3775423001055345
german,50,attr_val,23,46,score,DPC40,0.02563346001328537,0.17541034748183695,0.0
credit,50,attr_val,38,76,score,DPC40,0.014448461553760908,0.14381405898315827,0.33100803040965315
german,50,attr_val,23,46,score,DTC40,0.02563346001328537,0.17483849256426826,0.0
credit,50,attr_val,38,76,score,DTC40,0.012380507759298172,0.14381405898315827,0.33100803040965315
german,50,attr_val,23,46,score,DIC40,0.02563346001328537,0.17687942627941314,0.0
credit,50,attr_val,38,76,score,DIC40,0.011916484691106552,0.14381405898315827,0.33100803040965315
german,50,attr_val,21,42,score,DPC41,0.06172634708371881,0.21811770217404278,0.0
credit,50,attr_val,29,58,score,DPC41,0.06840821717539039,0.212457194869095,0.0052561858521474655
german,50,attr_val,21,42,score,DTC41,0.06172634708371881,0.22052214877778942,0.0
credit,50,attr_val,29,58,score,DTC41,0.06840821717539039,0.212457194869095,0.0052561858521474655
german,50,attr_val,21,42,score,DIC41,0.06172634708371881,0.22052214877778942,0.0
credit,50,attr_val,29,58,score,DIC41,0.07256109573613523,0.2303600645965113,0.0052561858521474655
german,50,attr_val,25,50,score,DPC42,0.018689454615553092,0.148101021804506,0.1614956374733286
credit,50,attr_val,37,74,score,DPC42,0.020477645355372807,0.1624413200608601,0.28069626463935643
german,50,attr_val,25,50,score,DTC42,0.018689454615553092,0.148101021804506,0.1614956374733286
credit,50,attr_val,37,74,score,DTC42,0.018042719932094234,0.1624413200608601,0.28069626463935643
german,50,attr_val,25,50,score,DIC42,0.026013396428200816,0.16144041460343972,0.12798260347068727
credit,50,attr_val,37,74,score,DIC42,0.021858438006933534,0.1624413200608601,0.28069626463935643
german,50,attr_val,22,44,score,DPC43,0.1417718908317458,0.3550844565113209,0.0
credit,50,attr_val,34,68,score,DPC43,0.04081722205382713,0.21588464738987634,0.39146558501618867
german,50,attr_val,22,44,score,DTC43,0.1417718908317458,0.34122389765961875,0.0
credit,50,attr_val,34,68,score,DTC43,0.035996056922073354,0.21588464738987634,0.39146558501618867
german,50,attr_val,22,44,score,DIC43,0.1484405338440891,0.37867883884879106,0.0
credit,50,attr_val,34,68,score,DIC43,0.03860615322633415,0.20305944563901868,0.36625283580822027
german,50,attr_val,21,42,score,DPC44,0.01930464192546776,0.13579027083495315,0.0
